"FVH","sexo","edad","horas_tnr","ingreso_mensual","nivel_pobreza","etnia","afrod","discapacidad","zona","entidad","region","escolaridad","est_dis","upm","factor"
"46140961512","Mujer",22,66,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1409,112
"46140961823","Hombre",20,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Licenciatura",69,1409,112
"46141041111","Hombre",65,21,5283,"No Pobreza","No","No","Si","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141041112","Mujer",60,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1410,122
"46141061312","Mujer",44,40,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141061313","Mujer",14,21,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141061612","Mujer",21,10,1770,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Licenciatura",58,1410,122
"46141061613","Hombre",12,28,1770,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",58,1410,122
"46141061712","Mujer",16,21,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",58,1410,122
"46141061713","Mujer",14,21,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141082012","Mujer",44,60,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141082014","Mujer",15,10,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1410,122
"46141082212","Mujer",30,90,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",58,1410,122
"46141101912","Mujer",62,26,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",69,1411,110
"46141102012","Mujer",69,38,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Campeche","Sur","Primaria",69,1411,110
"46141130313","Mujer",13,49,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1411,110
"46141171312","Mujer",53,49,82,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Secundaria",69,1411,110
"46141171513","Mujer",13,4,328,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1411,110
"46141171612","Mujer",41,46,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1411,110
"46141171614","Hombre",17,24,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1411,110
"46141171712","Mujer",39,61,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1411,110
"46141171822","Mujer",20,42,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1411,110
"46141201911","Mujer",60,5,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1412,126
"46141201912","Hombre",64,0,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1412,126
"46141202112","Mujer",12,0,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141202312","Mujer",40,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141230111","Hombre",42,17,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141230414","Hombre",14,15,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141230513","Mujer",12,12,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141230613","Mujer",24,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",58,1412,126
"46141250812","Mujer",57,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141250911","Mujer",56,42,489,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141250912","Hombre",27,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141250914","Hombre",12,2,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141251011","Mujer",53,55,3261,"Pobreza por Ingresos","No","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141251012","Hombre",12,7,147,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141251211","Mujer",64,35,9130,"No Pobreza","No","No","No","Rural","Campeche","Sur","Primaria",58,1412,126
"46141271312","Mujer",57,50,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141271314","Hombre",15,14,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141271613","Hombre",14,14,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",58,1412,126
"46141271814","Mujer",18,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",58,1412,126
"46141320612","Mujer",14,14,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141340712","Mujer",59,39,897,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1413,124
"46141340812","Mujer",52,60,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141341012","Mujer",42,60,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Ninguno",69,1413,124
"46141341014","Hombre",13,30,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1413,124
"46141341112","Mujer",57,40,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Primaria",69,1413,124
"46141341113","Mujer",30,55,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1413,124
"46141341213","Mujer",13,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141361512","Mujer",50,74,3033,"Pobreza por Ingresos","No","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141361513","Hombre",12,21,172,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1413,124
"46141361712","Mujer",31,70,1967,"Pobreza por Ingresos","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1413,124
"46141361811","Mujer",44,80,10328,"No Pobreza","No","No","No","Rural","Campeche","Sur","Ninguno",69,1413,124
"46141391911","Mujer",50,35,4158,"No Pobreza","Si","No","No","Rural","Campeche","Sur","Primaria",69,1413,124
"46141392312","Mujer",32,95,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141392413","Hombre",19,4,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Licenciatura",69,1413,124
"46141392415","Mujer",14,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1413,124
"46141392416","Hombre",12,12,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1413,124
"46141401911","Mujer",19,63,3913,"No Pobreza","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1414,129
"46141401913","Hombre",14,24,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141402012","Mujer",55,77,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141402113","Hombre",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141402116","Mujer",45,80,7011,"No Pobreza","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1414,129
"46141402313","Hombre",16,16,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1414,129
"46141402314","Mujer",13,31,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141402414","Mujer",34,71,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141402415","Hombre",23,22,489,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1414,129
"46141430113","Mujer",12,18,55,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141450813","Hombre",13,40,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141451212","Mujer",27,80,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141481312","Mujer",44,60,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141481314","Mujer",12,24,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141481413","Mujer",27,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141481512","Mujer",52,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1414,129
"46141481711","Hombre",32,20,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1414,129
"46141520113","Mujer",12,39,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1415,115
"46141520114","Hombre",23,10,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1415,115
"46141520212","Mujer",52,50,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141520312","Mujer",60,35,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1415,115
"46141520313","Mujer",17,21,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1415,115
"46141520412","Mujer",61,49,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141520512","Mujer",53,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141540812","Mujer",51,48,489,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1415,115
"46141541111","Mujer",52,50,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",69,1415,115
"46141541114","Mujer",20,45,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141541212","Mujer",44,30,1141,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141571512","Hombre",77,4,2951,"Pobreza por Ingresos","No","No","No","Rural","Campeche","Sur","Primaria",69,1415,115
"46141571712","Mujer",54,6,393,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Campeche","Sur","Ninguno",69,1415,115
"46141592212","Mujer",35,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141592213","Mujer",13,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141592311","Mujer",35,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141592313","Mujer",14,9,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141592412","Mujer",43,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1415,115
"46141601912","Mujer",29,74,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141602012","Mujer",24,63,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141602312","Mujer",19,14,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Preparatoria",69,1416,167
"46141602411","Hombre",50,70,12814,"No Pobreza","Si","No","Si","Rural","Campeche","Sur","Preparatoria",69,1416,167
"46141602412","Mujer",38,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141602414","Hombre",17,26,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",69,1416,167
"46141630112","Mujer",52,42,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141630212","Hombre",15,11,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141630221","Mujer",49,96,65,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1416,167
"46141660812","Mujer",63,60,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1416,167
"46141661111","Mujer",40,98,10574,"No Pobreza","No","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141661113","Mujer",13,60,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141661212","Mujer",62,112,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1416,167
"46141681313","Hombre",14,21,393,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1416,167
"46141681612","Mujer",27,32,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Preparatoria",69,1416,167
"46141720312","Hombre",20,15,1055,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Licenciatura",58,1417,123
"46141720512","Mujer",17,60,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141720615","Mujer",17,30,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141720616","Mujer",16,55,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141720617","Mujer",14,50,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141720618","Hombre",12,10,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141740712","Mujer",50,35,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Primaria",58,1417,123
"46141740812","Mujer",60,44,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141741011","Hombre",78,0,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141741012","Mujer",76,0,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141741014","Mujer",36,56,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141741112","Mujer",49,59,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141741114","Mujer",26,63,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Primaria",58,1417,123
"46141741212","Mujer",44,56,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141741215","Mujer",14,82,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141761312","Mujer",58,34,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141761315","Mujer",15,5,49,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141761316","Mujer",12,20,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141761414","Mujer",14,14,5,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141761512","Mujer",34,78,164,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141761611","Mujer",58,31,1803,"Pobreza por Ingresos","Si","No","No","Rural","Campeche","Sur","Ninguno",58,1417,123
"46141761614","Mujer",51,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141761615","Mujer",44,21,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Primaria",58,1417,123
"46141761712","Mujer",42,45,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141761713","Mujer",21,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",58,1417,123
"46141761714","Mujer",19,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Licenciatura",58,1417,123
"46141761814","Mujer",17,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",58,1417,123
"46141791914","Mujer",18,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Preparatoria",58,1417,123
"46141792113","Mujer",15,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141792313","Mujer",27,26,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",58,1417,123
"46141792412","Mujer",41,35,0,"Pobreza por Ingresos Extrema","No","No","Si","Rural","Campeche","Sur","Secundaria",58,1417,123
"46141820113","Mujer",17,98,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1418,135
"46141820115","Mujer",17,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1418,135
"461418203110","Hombre",68,0,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Ninguno",69,1418,135
"461418203111","Mujer",67,0,0,"Pobreza por Ingresos Extrema","No","No","Si","Rural","Campeche","Sur","Ninguno",69,1418,135
"46141820313","Mujer",20,28,30,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Primaria",69,1418,135
"46141820315","Hombre",14,8,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Campeche","Sur","Secundaria",69,1418,135
"46141820515","Hombre",14,0,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Primaria",69,1418,135
"46141850911","Mujer",64,40,1304,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Campeche","Sur","Ninguno",69,1418,135
"46141851214","Hombre",16,0,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Campeche","Sur","Secundaria",69,1418,135
