folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,agua_noe,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,focos_ahor,combus,fogon_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,finan_1,finan_2,finan_3,finan_4,finan_5,finan_6,finan_7,finan_8,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,calen_lena,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,tam_loc,est_socio,est_dis,upm,factor,procaptar
2267477304,2,8,10,3, ,1,1,2,2,3,1,1,1,,1,1,2,2,2,1,0,0,2,1,4,4,3,,1,2, ,3000, ,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,22017,4,2,462,0007477,68,0
2267477306,2,8,10,2,4,,1,2,2,3,1,1,1,,1,1,1,1,2,1,0,0,2,1,4,4,3,,1,2, ,1000, ,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,22017,4,2,462,0007477,68,0
2267477607,1,8,10,3, ,1,1,2,4,6,1,1,1,,1,1,2,1,2,1,0,0,2,1,11,9,3,,1,4, ,4000, ,,1,1,,,,,,6,,,01,1,,,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,5,3,1,22017,4,2,462,0007477,68,0
2267477608,1,8,10,3,40,,1,2,3,4,1,1,1,,1,1,2,1,2,1,1,0,2,1,5,5,3,,1,4, ,4000, ,,3,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,1,3,1,22017,4,2,462,0007477,68,0
2267477609,1,8,10,2,15,,1,2,2,3,1,1,1,,1,1,1,1,2,1,0,0,2,1,7,7,3,,1,5, ,2500, ,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2,1,22017,4,2,462,0007477,68,0
2267477610,1,8,10,3,60,,1,2,3,7,1,1,1,,1,1,2,1,2,2,0,0,2,1,10,10,3,,1,4, ,6000, ,,3,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,22017,4,2,462,0007477,68,0
2267477611,1,8,10,2,40,,1,1,2,7,1,1,1,,1,1,2,1,2,1,1,0,2,1,13,13,3,,1,4, ,5000, ,,3,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,22017,4,2,462,0007477,68,0
2267477612,1,8,10,2,45,,1,2,2,3,2,2,1,,1,1,2,1,2,1,0,0,2,1,6,6,3,,1,5, ,1500, ,,,,,,,,,,,,,,,,,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,5,4,1,1,22017,4,2,462,0007477,68,0
2267477813,1,8,10,3,30,,1,2,3,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,8,8,3,,1,4, ,3000, ,,3,,,,,,,,,8,01,1,,,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,6,2,4,1,22017,4,2,462,0007477,68,0
2267477814,1,8,10,3,20,,1,2,3,5,1,1,1,,1,1,2,1,2,1,0,0,2,1,20,20,3,,1,4, ,4000, ,,2,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,22017,4,2,462,0007477,68,0
2267477816,1,8,10,2,34,,1,2,3,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,6,6,3,,1,4, ,2500, ,,2,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,22017,4,2,462,0007477,68,0
2267477817,2,8,10,2,25,,1,2,2,3,1,1,1,,1,1,2,1,2,1,0,0,2,1,8,8,3,,1,4, ,2500, ,,2,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,22017,4,2,462,0007477,68,0
2267477818,1,8,10,2,20,,1,2,3,4,1,1,1,,1,1,2,1,2,2,0,0,2,1,9,9,3,,1,4, ,2500, ,,3,,,,,,,,,8,01,1,,,3,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,2,3,1,22017,4,2,462,0007477,68,0
2267478201,2,8,10,3,59,,1,2,3,4,1,1,1,,1,1,2,1,2,2,0,0,2,1,4,4,3,,1,4, ,7000, ,,3,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,22017,4,2,462,0007478,69,0
2267478202,1,8,10,2,17,,1,2,3,4,1,1,1,,1,1,2,2,2,0,1,0,2,1,4,4,3,,1,4, ,4000, ,,3,,,,,,,,,8,01,1,,,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,5,4,1,1,22017,4,2,462,0007478,69,0
2267478203,1,8,10,2,10,,1,2,2,4,1,1,1,,1,1,2,1,2,1,0,0,1,1,3,3,3,,1,2, ,2500, ,,,,,,,,,,,,,,,,,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,22017,4,2,462,0007478,69,0
2267478204,2,8,10,2,40,,1,1,1,2,2,1,1,,1,1,1,1,2,1,0,0,2,1,3,3,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,0,3,1,22017,4,2,462,0007478,69,0
2267478205,1,8,10,2,37,,1,2,2,3,1,1,1,,2,1,2,1,2,1,0,0,2,1,5,5,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,2,3,1,22017,4,2,462,0007478,69,0
2267478206,2,8,10,2,5,,1,2,1,2,1,1,1,,1,1,1,1,2,1,0,0,1,1,4,4,3,,1,2, ,1200, ,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,22017,4,2,462,0007478,69,0
2267478507,2,8,10,3,25,,1,2,3,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,5,4,3,,1,4, ,1800, ,,2,,,,,,,6,,8,01,1,,,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,2,4,1,22017,4,2,462,0007478,69,0
2267478508,1,8,08,2,25,,1,2,1,2,1,1,1,,1,1,2,1,2,1,0,0,2,1,4,3,3,,1,4, ,1000, ,,2,,,,,,,,,8,01,1,,,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,0,1,22017,4,2,462,0007478,69,0
2267478510,1,8,10,2,16,,1,2,2,3,1,2,1,,1,1,2,2,2,0,1,0,2,1,4,4,3,,1,4, ,1200, ,,3,,,,,,,6,,8,01,1,,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,8,4,4,1,22017,4,2,462,0007478,69,0
2267478512,2,8,10,2,23,,1,2,1,2,1,1,1,,1,1,2,1,2,0,1,0,2,1,4,4,3,,1,4, ,1500, ,,2,,,,,,5,,,8,02,1,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,3,1,2,1,22017,4,2,462,0007478,69,0
2267478713,1,8,08,3,30,,1,2,2,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,5,5,3,,1,4, ,1800, ,,3,,,,,,,,,8,01,1,,,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,1,22017,4,2,462,0007478,69,0
2267478714,2,8,04,2,36,,1,2,2,3,2,2,1,,1,1,2,2,2,0,1,0,2,1,4,4,1,2,1,4, ,1000, ,,6,,,,,,,,,,01,1,,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,3,3,1,22017,4,2,462,0007478,69,0
2267478715,1,8,08,2,35,,1,2,3,4,2,2,1,,1,1,2,1,2,1,0,0,2,1,5,5,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,22017,4,2,462,0007478,69,0
2267478716,1,8,10,2,22,,1,2,3,4,1,1,1,,1,1,2,2,2,1,0,0,2,1,5,5,3,,1,4, ,2500, ,,3,,,,,,,,,8,01,1,,,3,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,4,3,1,1,22017,4,2,462,0007478,69,0
2267478717,2,8,10,2,18,,1,2,2,3,2,1,1,,1,1,2,1,2,0,1,1,2,1,3,2,1,1,1,4, ,1800, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,3,1,2,1,22017,4,2,462,0007478,69,0
2267478718,1,8,08,2,46,,1,2,1,4,1,2,1,,1,1,2,1,2,0,1,0,2,1,4,4,3,,1,5, ,1700, ,,,,,,,,,,,,,,,,,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,0,1,1,22017,4,2,462,0007478,69,0
2267478919,2,8,10,3,10,,1,2,1,2,1,1,1,,1,1,2,1,2,1,0,0,2,1,4,4,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,22017,4,2,462,0007478,69,0
2267478920,2,8,10,3,38,,1,2,2,3,1,1,1,,1,1,2,1,2,1,0,0,2,1,4,4,3,,1,5, ,2000, ,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,0,4,1,22017,4,2,462,0007478,69,0
2267478921,1,8,10,3,15,,1,2,3,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,9,9,3,,1,5, ,2000, ,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,22017,4,2,462,0007478,69,0
2267478922,1,8,10,2,20,,1,2,2,3,1,1,1,,1,1,2,2,2,0,1,0,2,1,4,4,3,,1,5, ,1500, ,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,22017,4,2,462,0007478,69,0
2267478923,2,8,04,2,23,,1,2,2,3,1,1,1,,1,1,2,1,2,1,0,0,2,1,5,5,3,,1,2, ,2000, ,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,1,5,1,22017,4,2,462,0007478,69,0
2267478924,1,8,10,2,20,,1,2,3,4,1,1,1,,1,1,2,1,2,1,0,0,2,1,5,5,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,6,2,4,1,22017,4,2,462,0007478,69,0
2267479019,1,8,10,1,5,,1,1,2,2,1,2,1,,5,1,2,2,2,0,1,0,1,1,4,4,3,,1,4, ,4000, ,,2,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,3,1,2,1,22018,4,1,468,0007479,57,0
2267479020,1,8,10,2,4,,1,2,1,2,1,2,1,,5,1,2,2,2,1,0,0,1,1,4,4,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,4,3,1,1,22018,4,1,468,0007479,57,0
2267479021,2,8,10,2,13,,1,2,1,2,1,2,1,,5,1,2,2,2,1,0,0,1,1,4,4,3,,1,4, ,2800, ,,2,,,,,,,,,8,01,1,,,3,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,22018,4,1,468,0007479,57,0
2267479022,2,8,10,2,3,,1,2,2,3,1,2,1,,4,1,2,2,2,0,1,0,1,1,3,3,3,,1,4, ,1500, ,,2,,,,,,,6,,8,01,1,,,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,1,22018,4,1,468,0007479,57,0
2267479023,2,8,04,2,19,,1,1,2,2,1,1,1,,5,1,2,2,2,0,1,0,1,1,4,1,5,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,7,3,4,1,22018,4,1,468,0007479,57,0
2267479024,1,8,04,2,32,,2,,4,4,4,2,1,,4,1,2,2,2,0,1,0,1,1,9,7,3,,1,4, ,1500, ,,4,,,,,,,,,,01,1,,,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,6,2,4,1,22018,4,1,468,0007479,57,0
2267479401,1,8,10,2,5,,1,2,1,2,1,1,1,,5,1,2,1,2,0,1,0,2,1,4,4,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,4,1,3,1,22018,4,1,468,0007479,57,0
2267479402,2,8,04,2,35,,1,2,2,3,1,1,1,,5,3,,,, , , ,5,1,3,3,3,,4,4, ,2000, ,,4,,,,,,,,,,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,7,3,4,1,22018,4,1,468,0007479,57,0
2267479403,1,8,03,2,15,,1,2,1,2,1,1,1,,5,1,2,1,2,1,0,0,1,1,4,4,3,,1,4, ,2000, ,,4,,,,,,,,,,01,1,,,3,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,5,3,2,1,22018,4,1,468,0007479,57,0
2267479404,2,8,04,2,15,,1,2,2,3,2,2,1,,5,1,2,1,2,0,1,0,2,1,4,4,1,2,4,4, ,1000, ,,2,,,,,,,6,,,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,3,2,1,1,22018,4,1,468,0007479,57,0
2267479405,1,8,10,2,5,,2,,2,4,6,1,1,,5,1,2,1,2,1,0,0,1,1,3,3,3,,1,4, ,2000, ,,4,,,,,,,,,,02,1,,,3,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,22018,4,1,468,0007479,57,0
2267479406,1,8,03,1,15,,1,1,1,1,1,2,1,,2,2,2,2,2,0,1,0,1,1,1,1,1,2,1,4, ,3000, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,22018,4,1,468,0007479,57,0
2267479607,1,8,03,2,25,,1,2,4,5,2,2,1,,4,1,2,1,1,0,1,1,1,1,5,5,1,1,1,4, ,1200, ,,3,,,,,,,6,,8,01,1,,,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,7,4,3,2,22018,4,1,468,0007479,57,0
2267479608,1,8,04,2,23,,1,2,3,5,1,2,1,,4,1,2,2,2,0,1,1,2,1,9,9,3,,1,4, ,5000, ,,3,,,,,,,,,8,02,1,01,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,6,2,4,1,22018,4,1,468,0007479,57,0
2267479609,1,8,10,2,30,,1,2,2,4,1,1,1,,4,1,2,1,2,1,0,0,1,1,6,6,3,,1,4, ,1500, ,,4,,,,,,,,,,01,1,,,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,3,1,22018,4,1,468,0007479,57,0
2267479610,2,8,10,2,35,,1,2,1,2,1,1,1,,3,1,2,2,2,1,0,0,1,1,5,5,3,,1,4, ,2000, ,,2,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,22018,4,1,468,0007479,57,0
2267479611,1,8,10,2,15,,1,2,2,4,2,1,1,,4,1,2,1,2,1,0,0,1,1,12,3,3,,1,4, ,1500, ,,4,,,,,,,,,,01,1,,,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,22018,4,1,468,0007479,57,0
2267479612,2,8,03,1,55,,1,2,3,6,2,2,1,,4,1,2,1,2,1,0,0,1,1,9,9,1,1,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,3,6,1,22018,4,1,468,0007479,57,0
2267479813,1,8,10,2,6,,1,2,1,2,3,1,1,,2,1,2,1,2,1,0,0,2,1,5,5,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,5,2,3,1,22018,4,1,468,0007479,57,0
2267479814,2,8,10,2,30,,1,2,4,5,2,1,1,,1,1,2,1,2,1,1,0,1,1,6,6,3,,1,4, ,1200, ,,3,,,,,,,,,8,03,1,,,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,3,3,1,22018,4,1,468,0007479,57,0
2267479815,2,8,10,2,30,,1,2,2,3,2,2,1,,4,1,2,2,2,0,1,0,1,1,3,3,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,6,3,3,1,22018,4,1,468,0007479,57,0
2267479816,2,8,07,2,20,,1,2,1,2,1,2,1,,4,3,,,, , , ,2,1,4,2,3,,1,4, ,1000, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,4,2,2,1,22018,4,1,468,0007479,57,0
2267479817,2,8,04,2,50,,1,2,3,4,3,2,1,,2,1,2,2,2,0,1,0,1,1,5,5,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,5,2,3,1,22018,4,1,468,0007479,57,0
2267479818,1,8,04,2,30,,1,2,1,2,1,3,,1,,2,2,3,2,0,1,0,5,1,4,4,3,,1,2, ,2000, ,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,3,1,2,1,22018,4,1,468,0007479,57,0
2267480301,2,8,10,2,18,,1,2,2,3,1,1,1,,5,2,2,3,2,0,1,0,5,1,6,5,1,2,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,5,1,4,1,22018,4,1,468,0007480,69,0
2267480302,1,8,10,2,7,,1,2,1,2,1,1,1,,5,1,2,2,2,1,0,0,1,1,2,2,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,22018,4,1,468,0007480,69,0
2267480304,2,8,10,2,13,,1,1,3,5,1,2,1,,5,1,2,2,2,0,1,0,2,1,7,7,1,2,1,4, ,500, ,,4,,,,,,,,,,05,1,03,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,9,3,6,1,22018,4,1,468,0007480,69,0
2267480305,2,8,10,2,3,,1,2,1,3,2,1,1,,5,1,2,2,2,1,0,0,1,1,2,1,1,1,1,4, ,500, ,,2,,,,,,,,7,,01,1,,,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,22018,4,1,468,0007480,69,0
2267480306,2,8,10,2,10,,2,,2,3,1,1,1,,5,1,2,2,2,0,1,0,1,1,3,3,1,2,1,4, ,1000, ,,4,,,,,,,,,,01,1,,,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,6,4,2,1,22018,4,1,468,0007480,69,0
2267480507,1,8,03,2,30,,1,2,3,4,4,2,1,,5,1,2,2,2,0,1,0,2,1,6,6,1,1,1,4, ,1000, ,,4,,,,,,,,,,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,1,1,22018,4,1,468,0007480,69,0
2267480508,1,8,10,2,10,,1,2,2,3,4,2,1,,5,1,2,2,2,0,1,0,2,1,3,3,3,,1,4, ,3000, ,,2,,,,,,,,,8,01,1,,,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,22018,4,1,468,0007480,69,0
2267480509,2,8,10,2,4,,1,2,1,2,1,2,1,,5,1,2,2,2,1,0,0,2,1,3,1,3,,1,4, ,2000, ,,3,,,,,,,,,8,01,1,,,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,2,1,1,22018,4,1,468,0007480,69,0
2267480510,2,8,10,2,3,,2,,1,1,2,2,1,,5,1,2,2,2,0,1,0,2,1,1,1,3,,1,4, ,1200, ,,3,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,22018,4,1,468,0007480,69,0
2267480511,1,8,10,3,5,,2,,2,3,3,2,1,,5,1,2,1,2,1,0,0,2,1,6,6,1,2,1,4, ,3000, ,,3,,,,,,,,,8,01,1,,,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,22018,4,1,468,0007480,69,0
2267480512,2,8,10,3,20,,2,,1,2,4,2,1,,5,1,1,2,2,0,1,0,1,1,2,2,1,2,1,4, ,2000, ,,2,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,22018,4,1,468,0007480,69,0
2267480713,1,8,03,2,17,,2,,1,1,6,2,1,,5,1,2,2,2,0,1,0,2,1,4,4,1,2,1,4, ,1000, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,7,3,4,1,22018,4,1,468,0007480,69,0
2267480714,1,8,10,2,13,,1,2,2,3,2,2,1,,5,1,2,2,2,0,1,0,2,1,4,4,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,22018,4,1,468,0007480,69,0
2267480715,1,8,03,1,15,,1,1,1,1,1,2,1,,5,3,,,, , , ,5,1,3,3,1,2,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,6,2,4,1,22018,4,1,468,0007480,69,0
2267480716,2,8,03,2,35,,1,2,1,2,2,2,1,,5,1,2,2,2,1,0,0,2,1,3,3,3,,1,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,22018,4,1,468,0007480,69,0
2267480717,2,8,10,1,25,,2,,1,1,1,3,,1,,3,,,, , , ,5,1,2,0,1,2,1,2, ,1500, ,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,4,2,2,1,22018,4,1,468,0007480,69,0
2267480718,1,8,10,2,20,,1,2,1,2,2,2,1,,5,1,2,2,2,1,0,0,2,1,3,3,3,,1,4, ,1800, ,,3,,,,,,,,,8,02,1,,,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,3,2,1,1,22018,4,1,468,0007480,69,0
2267480919,1,8,10,2,23,,1,1,2,3,1,2,1,,5,1,2,2,2,0,1,0,2,1,3,3,1,2,1,2, ,3000, ,,,,,,,,,,,,,,,,,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,4,2,2,1,22018,4,1,468,0007480,69,0
2267480920,1,8,03,2,10,,2,,2,3,5,1,1,,5,1,2,2,2,0,1,0,1,1,4,4,1,2,1,2, ,1500, ,,,,,,,,,,,,,,,,,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,4,2,2,1,22018,4,1,468,0007480,69,0
2267480921,2,8,03,2,20,,2,,1,1,6,2,1,,5,2,2,3,2,0,1,0,5,1,1,1,7,,1,4, ,800, ,,2,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,0,1,1,22018,4,1,468,0007480,69,0
2267480922,1,8,10,2,15,,1,2,2,3,2,1,1,,5,2,1,2,2,0,1,0,2,1,4,1,3,,1,1,100, , ,1,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,5,2,3,1,22018,4,1,468,0007480,69,0
2267480923,1,8,10,2,15,,2,,2,2,4,2,5,,5,1,2,2,2,0,1,0,1,4,3,3,1,2,1,4, ,3500, ,,3,,,,,,,,,8,01,1,,,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,4,3,1,1,22018,4,1,468,0007480,69,0
2267480924,1,8,10,2,40,,1,2,3,5,2,1,1,,5,1,2,2,2,0,1,0,1,1,6,6,3,,1,4, ,1500, ,,4,,,,,,,,,,03,1,,,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,8,2,6,2,22018,4,1,468,0007480,69,0
2307481201,1,8,10,3,20,,1,2,2,3,1,1,1,,1,1,2,2,2,1,0,0,1,1,8,8,3,,1,4, ,7000, ,,2,,,,,,,,,8,01,1,,,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,2,2,6,3,3,1,23001,2,1,469,0007481,149,0
2307481202,5,8,02,2,1,,1,2,1,2,1,1,3,,1,1,2,1,2,1,0,0,1,1,3,0,3,,1,1,2000, , ,1,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,23001,2,1,469,0007481,149,0
2307481203,1,8,10,2,30,,1,2,2,4,1,1,1,,1,1,2,2,2,2,0,0,1,1,9,9,3,,1,4, ,4000, ,,2,,,,,,,,,8,01,1,,,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,23001,2,1,469,0007481,149,0
2307481204,1,8,10,3,26,,1,2,1,2,1,1,1,,1,1,2,1,2,1,0,0,1,1,10,10,3,,1,4, ,4000, ,,2,,,,,,,,,8,01,1,,,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,23001,2,1,469,0007481,149,0
